# 气象站 星沙街道, 中国, WMO_ID=57687，选择从 06.06.2022 至 02.06.2023, 所有日期
# 编码: UTF-8
# 数据由web站点“Reliable Prognosis”提供，rp5.ru
# 使用数据时，请自觉指出网站名称
# 气象参数代码见地址 http://rp5.ru/archive.php?wmo_id=57687&lang=cn
#
"当地时间 星沙街道";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"25.03.2023 08:00";"8.6";"755.0";"766.1";"0.7";"93";"从北方吹来的风";"3";"";"11";"100%.";"间歇性雨，不冻，在观测时较弱 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"8.6";"9.3";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"未遍布天空、双层或更多层透光或严密的高积云，或单层严密的高积云，或有高层云或层雨云的高积云";"没有卷云、卷积云或卷层云";"5.0";"7.5";"3.0";"12";"";"";"";"";
"25.03.2023 05:00";"8.9";"754.3";"765.4";"-0.4";"93";"从西北方吹来的风";"3";"";"12";"";"间歇性雨，不冻，在观测时中度 ";"";"";"8.5";"9.3";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"不透光高层云或层雨云";"没有卷云、卷积云或卷层云";"3.5";"7.8";"2.0";"12";"";"";"";"";
"25.03.2023 02:00";"9.3";"754.7";"765.7";"-0.2";"90";"从西北方吹来的风";"4";"";"13";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"不透光高层云或层雨云";"没有卷云、卷积云或卷层云";"11.0";"7.7";"0.8";"12";"";"";"";"";
"24.03.2023 23:00";"9.2";"754.9";"765.9";"0.9";"92";"从西北偏北方向吹来的风";"4";"";"13";"";"小雨（不冻） ";"";"";"";"";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"由积云（或积雨云）形成的高积云";"没有卷云、卷积云或卷层云";"7.0";"8.0";"0.9";"12";"";"";"";"";
"24.03.2023 20:00";"9.0";"754.0";"765.1";"0.7";"94";"从西北方吹来的风";"5";"";"13";"100%.";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"8.5";"";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"由积云（或积雨云）形成的高积云";"没有卷云、卷积云或卷层云";"4.6";"8.1";"";"";"";"";"";"";
"24.03.2023 17:00";"9.1";"753.3";"764.3";"0.2";"95";"从西北偏北方向吹来的风";"5";"";"15";"100%.";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"8.5";"";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"不透光高层云或层雨云";"没有卷云、卷积云或卷层云";"5.0";"8.3";"7.0";"12";"";"";"";"";
"24.03.2023 14:00";"9.1";"753.1";"764.2";"-0.8";"96";"从西北偏北方向吹来的风";"5";"";"15";"100%.";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"8.5";"13.8";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"未遍布天空、双层或更多层透光或严密的高积云，或单层严密的高积云，或有高层云或层雨云的高积云";"没有卷云、卷积云或卷层云";"3.7";"8.5";"12.0";"12";"";"";"";"";
"24.03.2023 11:00";"9.0";"753.9";"764.8";"1.3";"96";"从西北方吹来的风";"5";"";"";"100%.";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"8.5";"13.8";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"未遍布天空、双层或更多层透光或严密的高积云，或单层严密的高积云，或有高层云或层雨云的高积云";"没有卷云、卷积云或卷层云";"5.0";"8.4";"13.0";"12";"";"";"";"";
"24.03.2023 08:00";"8.8";"752.6";"763.6";"1.8";"95";"从西北偏北方向吹来的风";"8";"";"15";"100%.";"小雨（不冻） ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"8.5";"13.8";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"未遍布天空、双层或更多层透光或严密的高积云，或单层严密的高积云，或有高层云或层雨云的高积云";"没有卷云、卷积云或卷层云";"10.0";"8.0";"14.0";"12";"";"";"";"";
"24.03.2023 05:00";"9.3";"750.8";"761.7";"1.2";"95";"从西北方吹来的风";"5";"";"";"";"间歇性雨，不冻，在观测时中度 ";"";"";"9.3";"13.8";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"不透光高层云或层雨云";"某些卷积云或伴有卷云或卷层云的卷积云，或两者皆有，但其中卷积云的量最多";"10.0";"8.5";"11.0";"12";"";"";"";"";
"24.03.2023 02:00";"11.0";"749.6";"760.5";"0.3";"96";"从西北偏北方向吹来的风";"6";"";"13";"";"间歇性雨，不冻，在观测时较弱 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"11.0";"13.8";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"不透光高层云或层雨云";"某些卷积云或伴有卷云或卷层云的卷积云，或两者皆有，但其中卷积云的量最多";"3.5";"10.4";"14.0";"12";"";"";"";"";
"23.03.2023 23:00";"13.6";"749.3";"760.1";"";"97";"从西北偏北方向吹来的风";"3";"";"9";"";"薄雾 ";"";"";"12.6";"13.9";"";"";"";"不透光高层云或层雨云";"某些卷积云或伴有卷云或卷层云的卷积云，或两者皆有，但其中卷积云的量最多";"2.0";"13.1";"4.0";"6";"";"";"";"";
"23.03.2023 20:00";"13.4";"747.9";"758.7";"0.6";"96";"从西北方吹来的风";"2";"";"8";"100%.";"间歇性雨，不冻，在观测时较弱 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"12.6";"14.1";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"不透光高层云或层雨云";"没有卷云、卷积云或卷层云";"2.1";"12.8";"13.0";"12";"";"";"";"";
"23.03.2023 17:00";"13.5";"747.3";"758.1";"-0.1";"96";"从西北偏西方向吹来的风";"1";"";"9";"100%.";"间歇性雨，不冻，在观测时较弱 ";"小雨";"在整个相应周期内云遮住了一半或以下的天空";"12.6";"14.3";"平的或破损的积云，或者两者都有，但与恶劣天气的云无关";"";"2500或更高，或无云。";"不透光高层云或层雨云";"没有卷云、卷积云或卷层云";"1.9";"12.9";"14.0";"12";"";"";"";"";
"23.03.2023 14:00";"13.7";"747.4";"758.2";"-1.6";"91";"从西北偏北方向吹来的风";"2";"";"9";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"12.6";"14.3";"";"";"2500或更高，或无云。";"";"";"3.8";"12.3";"23.0";"12";"";"";"";"";
"23.03.2023 11:00";"12.7";"749.0";"759.8";"0.4";"96";"从西北方吹来的风";"3";"";"9";"";"小雨（不冻） ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"11.7";"14.3";"";"";"2500或更高，或无云。";"";"";"2.6";"12.1";"24.0";"12";"";"";"";"";
"23.03.2023 08:00";"12.6";"748.6";"759.4";"0.6";"96";"从西北偏西方向吹来的风";"1";"";"9";"";"间歇性雨，不冻，在观测时较弱 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"10.9";"14.3";"";"";"2500或更高，或无云。";"";"";"1.6";"12.0";"23.0";"12";"";"";"";"";
"23.03.2023 05:00";"13.0";"748.0";"758.8";"0.3";"95";"从西北偏北方向吹来的风";"3";"";"9";"";"间歇性雨，不冻，在观测时中度 ";"";"";"";"14.3";"";"";"2500或更高，或无云。";"";"";"2.0";"12.2";"19.0";"12";"";"";"";"";
"23.03.2023 02:00";"13.2";"747.7";"758.5";"-0.1";"93";"从西北方吹来的风";"3";"";"9";"";"间歇性雨，不冻，在观测时中度 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"10.4";"14.3";"";"";"2500或更高，或无云。";"";"";"2.7";"12.1";"1.0";"12";"";"";"";"";
"22.03.2023 23:00";"13.9";"747.8";"758.6";"1.0";"88";"从西北偏北方向吹来的风";"3";"";"9";"";"薄雾 ";"";"";"10.4";"14.3";"";"";"2500或更高，或无云。";"";"";"6.0";"11.9";"无降水";"12";"";"";"";"";
"22.03.2023 20:00";"14.1";"746.8";"757.6";"1.4";"87";"从西北方吹来的风";"3";"";"8";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"10.4";"14.3";"";"";"2500或更高，或无云。";"";"";"8.0";"12.0";"4.0";"12";"";"";"";"";
"22.03.2023 17:00";"14.2";"745.4";"756.2";"-0.6";"85";"从西北偏北方向吹来的风";"2";"";"13";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"10.4";"14.2";"";"";"2500或更高，或无云。";"";"";"15.0";"11.7";"6.0";"12";"";"";"";"";
"22.03.2023 14:00";"12.8";"746.0";"756.8";"-1.2";"90";"从西北偏北方向吹来的风";"3";"";"13";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"10.4";"12.8";"";"";"2500或更高，或无云。";"";"";"6.0";"11.2";"6.0";"12";"";"";"";"";
"22.03.2023 11:00";"11.7";"747.2";"758.1";"1.3";"96";"从西北偏北方向吹来的风";"3";"";"13";"";"小雨（不冻） ";"小雨";"在整个相应周期内云遮住了一半或以下的天空";"9.9";"11.8";"";"";"2500或更高，或无云。";"";"";"4.3";"11.1";"6.0";"12";"";"";"";"";
"22.03.2023 08:00";"10.9";"745.9";"756.7";"1.7";"96";"从西北方吹来的风";"3";"";"13";"";"间歇性雨，不冻，在观测时较弱 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"11.5";"";"";"2500或更高，或无云。";"";"";"7.0";"10.3";"3.0";"12";"";"";"";"";
"22.03.2023 05:00";"10.5";"744.2";"755.0";"0.1";"96";"从西北方吹来的风";"6";"";"10";"";"小雨（不冻） ";"";"";"9.3";"11.5";"";"";"2500或更高，或无云。";"";"";"4.3";"9.9";"0.3";"12";"";"";"";"";
"22.03.2023 02:00";"10.5";"744.1";"754.9";"-1.5";"96";"从西北偏北方向吹来的风";"1";"";"9";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"11.5";"";"";"2500或更高，或无云。";"";"";"4.6";"9.9";"无降水";"12";"";"";"";"";
"21.03.2023 23:00";"10.6";"745.6";"756.5";"1.2";"97";"从西北方吹来的风";"2";"";"7";"";"薄雾 ";"";"";"9.3";"11.5";"";"";"2500或更高，或无云。";"";"";"1.8";"10.1";"无降水";"12";"";"";"";"";
"21.03.2023 20:00";"10.7";"744.4";"755.3";"0.6";"95";"从西北方吹来的风";"3";"";"7";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"9.3";"11.5";"";"";"2500或更高，或无云。";"";"";"6.0";"9.9";"无降水";"12";"";"";"";"";
"21.03.2023 17:00";"11.2";"743.8";"754.7";"-1.3";"91";"从西北偏北方向吹来的风";"2";"";"6";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"9.3";"11.5";"";"";"2500或更高，或无云。";"";"";"10.0";"9.8";"";"";"";"";"";"";
"21.03.2023 14:00";"10.8";"745.1";"756.0";"-1.7";"92";"从西北偏北方向吹来的风";"3";"";"6";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"9.3";"10.9";"";"";"2500或更高，或无云。";"";"";"17.0";"9.6";"0.5";"12";"";"";"";"";
"21.03.2023 11:00";"9.9";"746.8";"757.8";"0.6";"97";"从西北方吹来的风";"3";"";"6";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"9.0";"10.2";"";"";"2500或更高，或无云。";"";"";"5.0";"9.4";"0.5";"12";"";"";"";"";
"21.03.2023 08:00";"9.3";"746.2";"757.1";"0.9";"97";"从西北方吹来的风";"2";"";"6";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"10.2";"";"";"2500或更高，或无云。";"";"";"8.0";"8.8";"0.5";"12";"";"";"";"";
"21.03.2023 05:00";"9.3";"745.3";"756.1";"-0.7";"98";"从西北偏北方向吹来的风";"3";"";"6";"";"间歇性毛毛雨，不冻，在观测时为强度 ";"";"";"";"10.2";"";"";"2500或更高，或无云。";"";"";"1.9";"9.0";"0.4";"12";"";"";"";"";
"21.03.2023 02:00";"9.4";"746.0";"757.0";"-1.1";"98";"从西北偏北方向吹来的风";"4";"";"6";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"10.2";"";"";"2500或更高，或无云。";"";"";"4.2";"9.1";"无降水";"12";"";"";"";"";
"20.03.2023 23:00";"9.6";"747.1";"758.0";"1.2";"98";"从西北方吹来的风";"1";"";"5";"";"有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ";"";"";"";"10.2";"";"";"2500或更高，或无云。";"";"";"0.6";"9.3";"无降水";"12";"";"";"";"";
"20.03.2023 20:00";"9.9";"745.9";"756.9";"0.4";"97";"从西北方吹来的风";"3";"";"5";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"7.4";"10.2";"";"";"2500或更高，或无云。";"";"";"2.9";"9.4";"无降水";"12";"";"";"";"";
"20.03.2023 17:00";"10.1";"745.5";"756.4";"-1.1";"95";"从东北偏北方向吹来的风";"1";"";"";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"7.4";"10.1";"";"";"2500或更高，或无云。";"";"";"4.4";"9.3";"";"";"";"";"";"";
"20.03.2023 14:00";"9.4";"746.6";"757.6";"-2.4";"96";"从东南偏南方向吹来的风";"0";"";"3";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"7.4";"9.5";"";"";"2500或更高，或无云。";"";"";"2.3";"8.8";"0.1";"12";"";"";"";"";
"20.03.2023 11:00";"9.2";"749.0";"760.0";"-0.3";"97";"从东南方吹来的风";"1";"";"3";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"7.4";"9.2";"";"";"2500或更高，或无云。";"";"";"6.0";"8.7";"0.1";"12";"";"";"";"";
"20.03.2023 08:00";"7.8";"749.3";"760.3";"0.1";"98";"从北方吹来的风";"0";"";"4";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"7.8";"";"";"2500或更高，或无云。";"";"";"0.6";"7.5";"0.1";"12";"";"";"";"";
"20.03.2023 05:00";"7.4";"749.2";"760.2";"-1.8";"97";"从西北方吹来的风";"1";"";"4";"";"薄雾 ";"";"";"";"";"";"";"2500或更高，或无云。";"";"";"1.4";"7.0";"0.8";"12";"";"";"";"";
